A01	A02	A03	A04	A05	A06	A07	B01	B02	B03	B04	B05	B06	B07	C01	C02	C03	C04	C05	C06	D01	D02	D03	D04	D05	D06	E01	E02	E03	E04	E05	E06	F01	F02	F03	F04	F05	F06	G01	G02	G03	G04	G05	G06	H01	H02	H03	H04	H05	H06
2371bf83bbd940a94e430d7689ed954c	14	0	148	0	0	0	0	0	0	666	0	0	0	0	0	327	0	0	0	0	0	128	0	0	0	0	0	51	0	0	0	0	0	5	0	0	0	0	8	0	0	0	0	0	28	0	0	0	0	0
c12ab77025f80619254508db4d4d9713	0	0	0	0	0	0	432	0	0	0	0	0	15	172	0	0	0	0	0	24	0	0	0	0	0	13	0	0	0	0	0	41	0	0	0	0	0	13	0	0	0	0	0	448	0	0	0	0	0	211
6076b745e0c512bc14db0fdb627ac062	0	0	0	0	0	0	157	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	190	0	0	0	0	0	221	0	0	0	0	0	628
bb2e57aca1f03f969e23458d307c5cbd	0	0	0	0	37	30	354	0	0	0	0	0	61	658	0	0	0	0	0	99	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0
fd5df741e9866d1cb4f75b6c7232d7f8	21	0	0	87	0	0	0	0	0	0	115	0	0	0	34	0	0	0	0	0	10	0	0	0	0	0	11	0	163	0	0	0	0	0	126	0	0	0	22	0	321	0	0	0	0	0	417	0	0	0
88d6356605f1decd056177686023484c	0	0	221	0	0	0	0	0	0	1048	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1df07dd365cd283c072257d06e2fdb4a	0	280	0	0	0	0	0	0	939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	20	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
26741b9e649faa533a6809f0187dbaff	0	0	0	0	148	144	232	0	0	0	0	0	147	89	0	0	0	0	0	51	0	0	0	0	0	13	0	0	0	0	0	26	0	0	0	0	0	41	0	0	0	0	0	246	0	0	0	0	0	130
7e33a1656151cdde461eafbbfbd3b687	4	233	0	0	0	0	0	0	857	0	0	0	0	0	48	0	0	0	0	0	2	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0
e981108ac82bb744ff3f60ee69031a5a	0	0	0	0	0	0	510	0	0	0	0	0	0	349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	25	0	0	0	0	0	166	0	0	0	0	0	143
c0d108b80319f33d03e831402e305c8c	0	0	65	0	0	0	0	0	0	75	0	0	0	0	0	390	87	0	0	0	0	120	24	0	0	0	0	424	0	0	0	0	0	22	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0
b632c7f0be7557a2f0d7d8b806d7f9d4	0	0	0	0	21	23	72	0	0	0	0	0	0	50	0	0	0	0	0	90	0	0	0	0	0	146	0	0	0	0	0	249	0	0	0	0	0	117	0	0	0	0	0	259	0	0	0	0	0	201
a236e0aacd342931f3d3742c51f728a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	0	0	0	0	0	4	0	0	0	0	0	407	0	0	0	0	0	10	0	0	0	0	145	327	0	0	0	0	4	15	0
7a17d524e5787bcff93cd02536db5970	0	0	0	90	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	440	140	0	0	0	0	256	6	0	0	0	0	120	0	0	0	0	0	83	0	0	0
93951eb3470a94868fb4049f9761066e	656	0	0	0	0	0	0	47	0	0	0	0	0	0	57	0	0	50	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	210	0	0	18	0	0	47	0	0	0	0	0
ec7fa155b4d2598d6c9c958b9646c572	0	0	0	0	0	6	4	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	144	0	0	0	0	0	21	0	0	0	0	0	494	0	0	0	0	0	438
d1070a51fa3f46d48baf9b19030f215e	0	0	0	0	85	58	282	0	0	0	0	0	57	135	0	0	0	0	0	74	0	0	0	0	0	15	0	0	0	0	0	57	0	0	0	0	0	57	0	0	0	0	0	239	0	0	0	0	0	44
70025fb1269163ce605673bf065c2b74	128	0	0	0	0	0	0	97	0	0	0	0	0	0	197	0	0	0	0	0	41	0	0	0	0	0	414	0	0	0	0	0	100	0	0	0	0	0	104	0	0	0	0	0	20	0	0	0	0	0
975033a9b503c6e9623ca70a71b00b7e	0	0	0	0	37	64	379	0	0	0	0	0	28	138	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	82	0	0	0	0	0	115	0	0	0	0	0	104
347c3b38066659d58fd6feceada6c661	0	0	63	267	0	0	0	0	0	6	43	0	0	0	0	33	28	0	0	0	0	0	0	15	0	0	0	14	95	46	0	0	0	0	60	0	0	0	0	55	284	0	0	0	0	16	55	0	0	0
b0498caf8eeaf13ec7e2292fed9e96bc	0	0	362	0	0	0	0	0	0	41	0	0	0	0	0	30	506	0	0	0	0	0	56	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0
4d16f62687290974c5752593c1d60484	0	0	0	0	0	0	0	0	0	0	0	0	0	1068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2a36ace33b1f7648e6c9cab23581d9c0	0	0	0	0	0	0	0	0	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	43	0	0	0	0	0	593	0	0	0	0	0	124	0	0	0
8ef4770140b5af84b4b21ad355920946	0	0	0	0	0	3	504	0	0	0	0	0	3	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	142
65a88fa10c8b433ddda7c57c189531d5	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	927	0	0	0	0
c872397907f0def3c7c27927be122155	0	0	0	112	0	0	0	0	0	0	19	0	0	0	0	8	0	0	0	0	0	0	0	21	0	0	0	0	463	75	0	0	0	0	229	0	0	0	0	0	82	0	0	0	0	0	19	0	0	0
9c9d5367eecf388d4ee5c857fa38c94d	0	0	0	0	14	0	149	0	0	0	0	0	33	106	0	0	0	0	0	94	0	0	0	0	0	57	0	0	0	0	0	143	0	0	0	0	0	97	0	0	0	0	0	126	0	0	0	0	0	191
d879a58fedd96a1d80985c522206b202	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	425	16	0	0	0	0	167	0	0	0	0	0	101	0	0	0	0	0	115	0	0	0
942d8adf55754cee335164ca66463345	0	0	0	0	0	0	0	89	21	0	0	162	0	0	0	0	0	725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1924e4e12d583eead680b1787d856775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	192	189	0	0	0	0	266	60	0	0	0	0	0	0	0	0	0	0	275	0	0	0
1f0ab4ca16a185c0b3a20c0ef69a7b4f	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	26	90	0	0	0	0	12	144	0	0	0	0	25	0	0	0	0	0	18	0	0	0	0	0	321	0	0	0	0	0	329	0	0	0	0
64401f7afebb655687bd4bc27f13f2cd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	312	0	0	0	0	0	0	0	0	0	0	129	314	0	0	0	0	0	75	0
f0400dbf1854239a3a8ef8aeb12ef43b	0	0	0	48	0	0	0	0	0	0	523	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	0	0	0	0	0	112	0	0	0
11de7f37b29e8534a055e42dcd15fecc	0	0	0	0	0	0	0	0	0	0	0	0	0	968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23c31f2a891c7307ae7175dc991971c2	0	0	0	0	0	0	251	0	0	0	0	0	21	197	0	0	0	0	0	79	0	0	0	0	0	61	0	0	0	0	0	94	0	0	0	0	0	66	0	0	0	0	0	105	0	0	0	0	0	82
14fff7bb28e45fd28b759084ea3bf037	0	0	0	19	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	43	0	0	0	0	182	34	0	0	0	0	42	0	0	0	0	0	209	0	0	0
9ce19f4b5a6239bc9fb3c22243e8b100	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	581	0	0	0	0	0	316	7	0	0	0	0	12	0	0	0	0	0	15	0	0	0
94ec9e877b829581d4bae490ab2eb137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9703103cf05a61f3ebeecd035bb1d78f	568	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	193	0	0	0	0	0	40	0	0	0	0	0
1e72721b89f379b56096b1c12e023f03	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	19	0	0	0	0	11	0	0	0	0	0	20	0	0	0	0	0	28	0	0	0	0	0	399	0	0	0	0	0	400	0	0	0	0
e4a12265cd49fcaa705d046fd4dc29d2	0	0	0	115	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	306	43	0	0	0	0	154	4	0	0	0	0	153	0	0	0	0	0	92	0	0	0
4412612b0863165860af9a8f24f560ba	0	0	0	0	0	0	0	0	0	0	377	0	0	0	0	0	0	0	0	0	0	0	0	410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0
b1de130decb68855158afd97b13f1df7	0	0	0	0	18	0	345	0	0	0	0	0	32	258	0	0	0	0	0	52	0	0	0	0	0	46	0	0	0	0	0	42	0	0	0	0	0	20	0	0	0	0	0	52	0	0	0	0	0	48
6f2c2363d2f255481ada9ddeab611509	0	0	39	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	372	0	0	0	0	0	403	0	0	0	0
e11878e93a1ac5788d410b6aaba836eb	0	0	0	94	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	405	183	0	0	0	0	70	13	0	0	0	0	122	0	0	0	0	0	0	0	0	0
e4d4a01de20f458fd76c45b04da254d7	0	0	0	0	0	6	0	0	0	0	0	0	48	0	0	0	0	0	0	27	0	0	0	0	0	34	0	0	0	0	0	33	0	0	0	0	0	147	0	0	0	0	0	186	0	0	0	0	0	418
fa9b189dafcbb2e475a4a0ed17bd662b	0	2	0	0	0	0	0	140	26	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	54	0	0	0	0	0	0	0	0	120	0	0	522	0	0
c85a1f23099b8ff4232548109edc4479	0	0	196	0	0	0	0	0	0	12	0	0	0	0	0	327	114	0	0	0	0	12	36	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0
0f1294e589df5fca80837efba354725d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9129e0710ccc69dd2c6d78ca3a54c949	0	0	139	0	0	0	0	0	0	63	0	0	0	0	0	115	101	0	0	0	0	0	52	0	0	0	0	89	0	0	0	0	0	17	0	0	0	0	0	203	0	0	0	0	0	102	0	0	0	0
29792ea2ad507dfe3865b3f13c93e364	3	35	0	0	0	0	0	51	537	0	0	0	0	0	42	0	0	0	0	0	0	0	0	6	0	0	12	0	0	0	0	0	79	0	0	0	0	0	23	0	0	0	0	0	91	0	0	0	0	0
4ec6cb3feed3ee926280e3940e765072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	122	0	0	0	0	0	48	0	0	0	0	0	267	0	0	0	0	0	115	0	0	0	0	0	275
61bd5ca65b03aaaac266b90ec459152c	0	0	0	4	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	138	0	0	0	0	16	0	0	0	0	0	345	0	0	0	0	0	162	0	0	0
31bac1ae1dec2e1b60e8a61e8c367985	17	0	0	0	0	0	0	648	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0
d6169700ede9afdc1fb8368ccd82f906	0	0	8	0	0	0	0	0	0	121	0	0	0	0	0	33	0	0	0	0	0	661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
af11b7516fc1f70adde14b4e85e33261	0	0	0	0	46	18	0	0	0	0	0	0	200	5	0	0	0	0	0	109	0	0	0	0	0	422	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
b98b2eefacdc0394d274f51acdadea57	10	0	76	0	0	0	0	0	0	69	15	0	0	0	20	10	42	0	0	0	0	0	112	0	0	0	0	14	0	0	0	0	0	9	0	0	0	0	0	118	0	0	0	0	0	184	132	0	0	0
991a3f5c55ab78336234906e87b71d9f	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	594	0	0	0
872c87fff2fbd0b8cfccfa69ad1fc22d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	808	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f002a13e5935d59c3ac23cae90b3fc7d	0	0	0	70	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	48	0	0	0	0	105	0	0	0	0	0	167	0	0	0	0	0	140	3	0	0
23dc2a88f24a86ad08d259b2dd1a3d8d	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	188	0	0	0	0	4	170	0	0	0	0	208	31	18	0	0	0	86	0	0	0	0	0	29	0	0	0
4d1484e0b1f406548cdc2a47a042d874	0	0	0	0	0	0	0	108	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	672	0	0
64d4e69e3c3468bf78e736c3cd5e4efe	0	0	0	44	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	348	0	0	0	0	33	13	0	0	0	0	246	0	0	0	0	0	36	0	0	0
306f0fe3393b9137349f85511a8d0a85	0	0	0	0	0	0	0	710	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0
24b1c8f115127504491c52945986dba6	15	0	0	0	0	0	0	121	0	0	0	0	0	0	24	0	0	0	0	0	39	0	0	0	0	0	54	0	0	0	0	0	204	0	0	0	0	0	79	0	19	0	0	0	220	0	0	0	0	0
eabd09ece4c0f03512d104f97c1e10da	67	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	117	0	0	0	0	0	6	0	72	0	0	0	104	0	0	0	0	0	6	0	62	0	0	201	67	0	0	0	0	0	19	0
9ad91b043446f1ad3aa62696a30f3fb8	0	0	86	0	0	0	0	0	0	7	0	0	0	0	0	63	163	0	0	0	0	15	131	0	0	0	0	128	0	0	0	0	0	17	0	0	0	0	0	125	0	0	0	0	0	16	0	0	0	0
c8112b679c3e569859f2ac2b001b5adb	0	0	38	0	0	0	0	0	0	15	0	0	0	0	0	239	66	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	16	0	0	0	0	0	206	0	0	0	0	0	50	0	0	0	0
0fe603e6db9eaef21e85607a45fc04a4	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	3	52	0	0	0	0	0	60	0	0	0	0	240	0	0	0	0	0	258	0	0	0
2582a352a828cffd955b7fa11a7f4b5f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	68	0	0	0	0	0	515	0	0	0	0	0	37	0	0	0	0	0	32	0	0	0	0	0	31	0
c663e935530dfce7c6dcc228e8ca9a56	0	0	0	0	0	0	0	220	0	0	0	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	21	0	0	0	0	0	0	0	0	0	0	0	0	261	0	0
a56e96ed8ec7c97a306e6441e5119164	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1561b2a2c7ba71eacc90ef198f143429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5ef54f5d011798a2fe3126a0766b74a2	0	0	0	0	0	0	58	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	56	0	0	0	0	0	275	0	0	0	0	0	223
459865761ee475c5479cd333ed029dd1	0	0	90	26	0	0	0	0	0	0	0	0	0	0	0	56	220	0	0	0	0	0	0	0	0	0	0	126	27	8	0	0	0	0	16	0	0	0	0	71	89	0	0	0	0	0	0	0	0	0
9bfbba29762ff75779a615546dd3028d	0	0	27	0	0	0	0	0	0	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	7	312	0	0	0	0
0c27f10603b3dd966dccc9ac5efcf74b	11	0	0	0	0	0	0	32	0	0	0	0	0	0	219	0	0	0	0	0	37	0	0	0	0	0	42	0	0	0	0	0	364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
554e6ed73f7fd7edd913f2008a6cbffe	0	0	0	0	7	11	136	0	0	0	0	0	19	88	0	0	0	0	0	36	0	0	0	0	0	99	0	0	0	0	0	78	0	0	0	0	0	37	0	0	0	0	0	116	0	0	0	0	0	77
2a014ff89dbf29dacfe5eec90046c87d	0	0	0	16	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	330	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	101	57	0	0
dbef2b96c6a110dcbb5905290f8fc128	0	0	0	0	0	0	0	0	0	0	0	578	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c6f4e54e6148f36b80dac60739b95b9e	143	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	5	0	0	0	0	0	169	0	0	0	0	0	9	0	0	0	0	0	195	0	0	0	0	0	29	0	0	0	0	0
8d26d6bec1e455cae2d9a037611a7a98	0	0	0	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	57	0	0	0	0	0	20	0	0	0	0	0	35	0	0	0	0	0	50	0	0	0
69dfe034b5e75e715992b8c8621db4b1	0	0	0	148	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	66	28	0	0	0	0	56	0	0	0	0	0	207	0	0	0	0	0	18	0	0	0
2c35b1b88347167881906114dbdc284e	0	0	0	0	60	81	0	0	0	0	0	0	494	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4f2c039f4b97c4ac057d50050e3cfdb4	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	0	0	0	0	132	38	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0
d5b9026d83b4cf87a6a49972bc3b5b06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	114	0	0	0	0	0	7	0	0	0	0	0	238	0	0	0	0	0	19	0	0	8	0	161	84	0	0	0	0	0	35	0
9605f737c2b35767035ebe02ff98cad8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	50	0	0	0	0	0	17	0	0	0	0	0	336	0	0	0	0	0	10	0	0	0	0	0	75	0	0	0	0	0
c3073cfde6d28a111f37b2fb30048b3e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	37	0	0	0	0	0	265	0	0	0	0	0	322
208f6b2e20cdf219f887132de13af1e8	0	0	72	0	0	0	0	0	0	268	0	0	0	0	0	26	21	0	0	0	0	15	44	14	0	0	0	2	0	0	0	0	0	0	28	0	0	0	0	23	0	0	0	0	0	35	83	0	0	0
b2b5ffab1bb9b6cdfd2e87a843ad9886	0	0	11	0	0	0	0	0	0	24	0	0	0	0	8	47	22	0	0	0	0	163	29	0	8	0	0	0	0	0	0	0	0	6	0	0	0	0	0	153	0	0	0	0	0	154	0	0	0	0
2de2052ce526524c87eb651b0272e727	0	0	290	0	0	0	0	0	0	139	0	0	0	0	0	0	120	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e398e9a7e5b396b6a1080be37a1c2495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	585	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0
844d0feb321b895ef13b394bda7a5db1	0	0	0	0	12	12	303	0	0	0	0	0	8	150	0	0	0	0	0	74	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
fc3a78e814cca75f203a2bb36988c1c1	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	261	0	0	0	0	0	113	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0
5527a617d951913f871ca34dbf30c2c7	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	77	30	0	0	0	0	47	0	0	0	65	0	127	0	0	0	0	0	140	0	0	0
a2f9d1dd972fc44b9cbc164667c214e1	0	0	0	45	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	33	0	0	0	0	0	100	0	0	0	0	0	7	0	0	0	0	0	266	0	0	0
f87b43ed393ba307d66158916176f290	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	417	0	0	0
f32a78773bc4f2056fbfba9db09107c4	0	0	151	0	0	0	0	0	0	48	0	0	0	0	0	209	55	0	0	0	0	13	0	0	0	0	0	48	0	0	0	0	0	5	0	0	0	0	0	49	0	0	0	0	0	6	14	0	0	0
b534267864304e79c4618983699b15f1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	159	0	0	0	0	0	247	0	0	0	0	0	66	0	0	0	0	0
48a8140f190974bae9c8d37f6d90d907	0	0	25	0	0	0	0	0	0	59	0	0	0	0	0	151	22	0	0	0	0	94	47	0	4	0	0	127	10	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0
de7f3b76289c845ab34d387eb8aa96e1	0	0	98	0	0	0	0	0	0	285	0	0	0	0	0	9	17	0	0	0	0	33	57	0	0	0	0	15	0	0	0	0	0	3	0	0	0	0	0	15	0	0	0	0	0	49	0	0	0	0
55c18b7a93a769b7aa7a73ccdf1c8247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	13	0	0	0	0	0	55	0	0	0	0	0	38	0	0	0	0	32	16	0	0	0	0	348	7	0
5cab476b958e648c30c98d1ab492278a	305	0	0	0	0	0	0	211	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a08861f486f13d3d49c852d21b699b15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	370	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
7603daca5828b99530bbfa553f3ee7ef	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	136	27	0	0	0	0	24	0	0	0	0	0	151	0	0	0	0	0	15	0	0	0	0	0	104	0	0	0	0	0	19	0	0	0	0
ff91a9fb1c6211c589ce250518387571	0	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5726d38d49281d6d5bcfee5384b10d3e	0	0	53	0	0	0	0	0	0	146	0	0	0	0	0	40	38	0	0	0	0	79	89	0	0	0	0	14	0	0	0	0	0	8	0	0	0	0	0	17	0	0	0	0	0	75	0	0	0	0
b02d20b29ae8f5be0f3e433c7cfc9a34	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	178	0	0	0	0	0	4	0	0	235	0	6	63	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	5	29	0
055b551d1e7fe0accc7dc312330bbaaf	0	0	90	0	0	0	0	0	0	34	0	0	0	0	0	35	122	0	0	0	0	0	58	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	54	0	0	0	0
31181f324beebe6f29ac8aa2d91ef77f	0	0	0	11	0	0	0	0	0	0	341	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	40	0	0	0
13b57fc65b5b8a3348c1bbdef8dd90d1	0	0	0	0	0	0	0	0	0	0	290	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	111	0	0	0
835278575553ff440d590fa1b5aeee9c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	208	0	0	0	0	0	29	0	0	0	0	0	282	0	0	0	0	0
2920f49a0e03bc3059c032570cef98b3	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	363	0	0	0	0	18	63	0	0	0	0	16	0	0	0	0	0	0	17	0	0
